1506148580.54,0.149003848433,0.0953706875443,0.0987340956926,0.276791542768,0.0129728605971,0.367127001286
1506148580.73,0.174605503678,0.121666260064,0.0550417602062,0.259253054857,0.0380715094507,0.35136193037
1506148580.87,0.147796109319,0.0925746038556,0.0602290816605,0.2829618752,0.0114488452673,0.404989540577
1506148580.99,0.159524440765,0.103047966957,0.0400981716812,0.269572883844,0.0166501943022,0.411106407642
1506148581.12,0.187263116241,0.132039934397,0.0526989214122,0.282387554646,0.0455102473497,0.300100147724
1506148581.25,0.180714458227,0.121404536068,0.0614829696715,0.246378079057,0.0411512479186,0.348868638277
1506148581.38,0.153521567583,0.113055817783,0.0417674854398,0.249788373709,0.0312059726566,0.410660743713
1506148581.6,0.175986409187,0.104359932244,0.0518954098225,0.25145432353,0.0203092880547,0.395994633436
1506148581.73,0.172572985291,0.10434165597,0.0555812641978,0.245242416859,0.0235075987875,0.398754119873
1506148581.86,0.154319137335,0.0961090177298,0.0784301757812,0.293335467577,0.0126662990078,0.365139901638
1506148581.99,0.144057333469,0.0899246484041,0.152562245727,0.321219950914,0.00973335001618,0.282502561808
1506148582.12,0.139598965645,0.0910503342748,0.0948739051819,0.283160418272,0.0130187468603,0.37829759717
1506148582.25,0.177522584796,0.103041730821,0.0905159637332,0.26782861352,0.0207770466805,0.34031406045
1506148582.38,0.181876167655,0.0997429415584,0.0989549383521,0.257676512003,0.0232150554657,0.338534355164
1506148582.5,0.151369839907,0.0990110561252,0.0946922600269,0.322252452374,0.0129866804928,0.319687753916
1506148582.63,0.149939492345,0.0997625887394,0.0794324353337,0.346262097359,0.0101360306144,0.314467340708
1506148582.76,0.151990860701,0.0875018462539,0.163798138499,0.293248593807,0.0109588867053,0.292501628399
1506148582.89,0.14213424921,0.0785085260868,0.213192909956,0.259125441313,0.00987132359296,0.297167539597
1506148583.02,0.149362981319,0.0858577489853,0.197035565972,0.270222663879,0.0107277166098,0.286793321371
1506148583.15,0.131581619382,0.0867865458131,0.213966220617,0.302830129862,0.00982695352286,0.255008518696
1506148583.28,0.127487614751,0.0765256881714,0.225643992424,0.314549535513,0.00642971973866,0.249363362789
